0.74,686,245,220.5,3.5,5,0.4,2,14.5,17.03
0.74,686,245,220.5,3.5,5,0.4,3,13.78,16.6
0.74,686,245,220.5,3.5,5,0.4,4,14.44,17.32
0.74,686,245,220.5,3.5,5,0.4,5,14.39,16.7
0.71,710.5,269.5,220.5,3.5,5,0,0,6.4,11.67
0.71,710.5,269.5,220.5,3.5,5,0.1,1,10.75,14.27
0.71,710.5,269.5,220.5,3.5,5,0.1,2,10.68,14.21
0.71,710.5,269.5,220.5,3.5,5,0.1,3,10.7,13.87
0.71,710.5,269.5,220.5,3.5,5,0.1,4,10.72,14.2
0.71,710.5,269.5,220.5,3.5,5,0.1,5,13.69,13.89
0.71,710.5,269.5,220.5,3.5,5,0.25,1,12.63,15.81
0.71,710.5,269.5,220.5,3.5,5,0.25,2,12.49,15.32
0.71,710.5,269.5,220.5,3.5,5,0.25,3,12.19,14.94
0.71,710.5,269.5,220.5,3.5,5,0.25,4,12.28,15.64
0.71,710.5,269.5,220.5,3.5,5,0.25,5,12.27,14.97
0.71,710.5,269.5,220.5,3.5,5,0.4,1,14.58,17.47
0.71,710.5,269.5,220.5,3.5,5,0.4,2,14.71,17.51
0.71,710.5,269.5,220.5,3.5,5,0.4,3,13.86,16.1
0.71,710.5,269.5,220.5,3.5,5,0.4,4,14.66,17.74
0.71,710.5,269.5,220.5,3.5,5,0.4,5,12.42,15.31
0.69,735,294,220.5,3.5,5,0,0,6.81,11.93
0.69,735,294,220.5,3.5,5,0.1,1,11.16,14.45
0.69,735,294,220.5,3.5,5,0.1,2,11.49,13.51
0.69,735,294,220.5,3.5,5,0.1,3,11.14,14.4
0.69,735,294,220.5,3.5,5,0.1,4,11.2,14.73
0.69,735,294,220.5,3.5,5,0.1,5,11.16,14.39
0.69,735,294,220.5,3.5,5,0.25,1,12.72,15.78
0.69,735,294,220.5,3.5,5,0.25,2,12.95,15.99
0.69,735,294,220.5,3.5,5,0.25,3,12.12,15.17
0.69,735,294,220.5,3.5,5,0.25,4,12.86,16.13
0.69,735,294,220.5,3.5,5,0.25,5,12.47,14.6
0.69,735,294,220.5,3.5,5,0.4,1,14.42,17.2
0.69,735,294,220.5,3.5,5,0.4,2,14.62,17.22
0.69,735,294,220.5,3.5,5,0.4,3,14.08,17.02
0.69,735,294,220.5,3.5,5,0.4,4,14.71,17.39
0.69,735,294,220.5,3.5,5,0.4,5,14.21,16.74
0.66,759.5,318.5,220.5,3.5,5,0,0,7.1,12.14
0.66,759.5,318.5,220.5,3.5,5,0.1,1,11.69,13.65
0.66,759.5,318.5,220.5,3.5,5,0.1,2,11.43,14.74
0.66,759.5,318.5,220.5,3.5,5,0.1,3,11.61,13.83
0.66,759.5,318.5,220.5,3.5,5,0.1,4,11.43,14.83
0.66,759.5,318.5,220.5,3.5,5,0.1,5,11.34,14.87
0.66,759.5,318.5,220.5,3.5,5,0.25,1,13.18,16.19
0.66,759.5,318.5,220.5,3.5,5,0.25,2,13,15.87
0.66,759.5,318.5,220.5,3.5,5,0.25,3,12.84,16.26
0.66,759.5,318.5,220.5,3.5,5,0.25,4,12.92,16.14
0.66,759.5,318.5,220.5,3.5,5,0.25,5,13.02,16.06
0.66,759.5,318.5,220.5,3.5,5,0.4,1,15.23,17.95
0.66,759.5,318.5,220.5,3.5,5,0.4,2,15.3,18.15
0.66,759.5,318.5,220.5,3.5,5,0.4,3,14.9,18.22
0.66,759.5,318.5,220.5,3.5,5,0.4,4,15.3,18.24
0.66,759.5,318.5,220.5,3.5,5,0.4,5,15.16,18.06
0.64,784,343,220.5,3.5,5,0,0,10.56,16.67
0.64,784,343,220.5,3.5,5,0.1,1,15.21,19.32
0.64,784,343,220.5,3.5,5,0.1,2,15.19,19.3
0.64,784,343,220.5,3.5,5,0.1,3,15.36,19.29
0.64,784,343,220.5,3.5,5,0.1,4,15.16,19.48
0.64,784,343,220.5,3.5,5,0.1,5,15.36,19.29
0.64,784,343,220.5,3.5,5,0.25,1,17.37,21.08
0.64,784,343,220.5,3.5,5,0.25,2,17.11,20.43
0.64,784,343,220.5,3.5,5,0.25,3,16.86,20.28
0.64,784,343,220.5,3.5,5,0.25,4,16.62,19.9
0.64,784,343,220.5,3.5,5,0.25,5,16.92,20.29
0.64,784,343,220.5,3.5,5,0.4,1,19.42,22.53
0.64,784,343,220.5,3.5,5,0.4,2,19.12,21.93
0.64,784,343,220.5,3.5,5,0.4,3,18.46,21.53
0.64,784,343,220.5,3.5,5,0.4,4,18.84,22.49
0.64,784,343,220.5,3.5,5,0.4,5,17.88,21.4
0.62,808.5,367.5,220.5,3.5,5,0,0,8.5,12.04
0.62,808.5,367.5,220.5,3.5,5,0.1,1,13.02,14.27
0.62,808.5,367.5,220.5,3.5,5,0.1,2,13.04,14.24
0.62,808.5,367.5,220.5,3.5,5,0.1,3,12.73,13.89
0.62,808.5,367.5,220.5,3.5,5,0.1,4,13,14.47
0.62,808.5,367.5,220.5,3.5,5,0.1,5,12.62,14.15
0.62,808.5,367.5,220.5,3.5,5,0.25,1,15.16,15.76
0.62,808.5,367.5,220.5,3.5,5,0.25,2,14.6,15.3
0.62,808.5,367.5,220.5,3.5,5,0.25,3,13.99,14.35
0.62,808.5,367.5,220.5,3.5,5,0.25,4,14.65,15.38
0.62,808.5,367.5,220.5,3.5,5,0.25,5,13.86,14.75
0.62,808.5,367.5,220.5,3.5,5,0.4,1,17.14,17.2
0.62,808.5,367.5,220.5,3.5,5,0.4,2,17.15,16.99
0.62,808.5,367.5,220.5,3.5,5,0.4,3,16.74,16
0.62,808.5,367.5,220.5,3.5,5,0.4,4,16.77,16.79
0.62,808.5,367.5,220.5,3.5,5,0.4,5,16.64,16.03
