0.66,759.5,318.5,220.5,3.5,3,0.25,1,13.18,16.27
0.66,759.5,318.5,220.5,3.5,3,0.25,2,12.93,15.85
0.66,759.5,318.5,220.5,3.5,3,0.25,3,13.01,15.8
0.66,759.5,318.5,220.5,3.5,3,0.25,4,13,15.59
0.66,759.5,318.5,220.5,3.5,3,0.25,5,12.82,16.03
0.66,759.5,318.5,220.5,3.5,3,0.4,1,15.23,18.03
0.66,759.5,318.5,220.5,3.5,3,0.4,2,15.29,17.89
0.66,759.5,318.5,220.5,3.5,3,0.4,3,15.18,17.63
0.66,759.5,318.5,220.5,3.5,3,0.4,4,15.29,17.82
0.66,759.5,318.5,220.5,3.5,3,0.4,5,14.92,17.79
0.64,784,343,220.5,3.5,3,0,0,10.54,16.8
0.64,784,343,220.5,3.5,3,0.1,1,15.2,19.43
0.64,784,343,220.5,3.5,3,0.1,2,15.18,19.34
0.64,784,343,220.5,3.5,3,0.1,3,15.36,19.18
0.64,784,343,220.5,3.5,3,0.1,4,15.19,19.25
0.64,784,343,220.5,3.5,3,0.1,5,15.37,19.18
0.64,784,343,220.5,3.5,3,0.25,1,17.35,21.19
0.64,784,343,220.5,3.5,3,0.25,2,16.84,20.56
0.64,784,343,220.5,3.5,3,0.25,3,16.93,20.03
0.64,784,343,220.5,3.5,3,0.25,4,16.69,19.76
0.64,784,343,220.5,3.5,3,0.25,5,16.86,20.01
0.64,784,343,220.5,3.5,3,0.4,1,19.36,22.73
0.64,784,343,220.5,3.5,3,0.4,2,18.88,22.07
0.64,784,343,220.5,3.5,3,0.4,3,18.71,20.72
0.64,784,343,220.5,3.5,3,0.4,4,19.13,21.54
0.64,784,343,220.5,3.5,3,0.4,5,18.19,20.21
0.62,808.5,367.5,220.5,3.5,3,0,0,8.49,12.22
0.62,808.5,367.5,220.5,3.5,3,0.1,1,12.97,14.5
0.62,808.5,367.5,220.5,3.5,3,0.1,2,13,14.57
0.62,808.5,367.5,220.5,3.5,3,0.1,3,12.63,14.23
0.62,808.5,367.5,220.5,3.5,3,0.1,4,13.04,14.34
0.62,808.5,367.5,220.5,3.5,3,0.1,5,12.74,13.97
0.62,808.5,367.5,220.5,3.5,3,0.25,1,15.12,15.95
0.62,808.5,367.5,220.5,3.5,3,0.25,2,14.66,15.64
0.62,808.5,367.5,220.5,3.5,3,0.25,3,14.34,14.96
0.62,808.5,367.5,220.5,3.5,3,0.25,4,14.61,15.56
0.62,808.5,367.5,220.5,3.5,3,0.25,5,13.99,14.61
0.62,808.5,367.5,220.5,3.5,3,0.4,1,17.17,17.21
0.62,808.5,367.5,220.5,3.5,3,0.4,2,17.23,17.38
0.62,808.5,367.5,220.5,3.5,3,0.4,3,16.35,17.14
0.62,808.5,367.5,220.5,3.5,3,0.4,4,16.9,16.79
0.62,808.5,367.5,220.5,3.5,3,0.4,5,16.44,17.11
